url,title,archive_path,sha256,first_seen,last_checked,status,discovered_from
https://www.vic.gov.au/early-childhood-service-funding-and-grants,Early childhood service funding and grants | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-service-funding-and-grants/current.html,b2fa63d14e1a601de16495daed8f8b1b1a16ba634006046fb2d6cc468fbedc27,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-and-parents-taking-part-premiers-reading-challenge,Premiers' Reading Challenge: information for early childhood services and parents/carers | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-and-parents-taking-part-premiers-reading-challenge/current.html,c03f50ee910731e73d5d15ba9cc9deecdd3605bb0e944d0257333dfbc8f69ea1,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-child-and-student-empowerment,Child empowerment | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-child-and-student-empowerment/current.html,f753f7b6653422baa269b41c35070c3dd441f8238634f60401c634a2ac62db0e,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-child-safe-standards,Child Safe Standards guidance for early childhood services | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-child-safe-standards/current.html,4e5ababb3bde6ed63a2107c45e11caed5f2d1a679e0b3c4bc58c72b85f5972f4,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-child-safety-and-wellbeing,Child safety and wellbeing | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-child-safety-and-wellbeing/current.html,a68bf90954b5195cf71391be7aa1edd658b99b516cc0955d6b349a91d7491a1e,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-child-safety-knowledge-skills-and-awareness,Child safety training and support | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-child-safety-knowledge-skills-and-awareness/current.html,9c07ffefa1ba9218fa8faa7c2894a1300c0fd05d212fec37270429ae0dbb46c1,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-child-safety-physical-and-online-environments,Child safety in physical and online environments | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-child-safety-physical-and-online-environments/current.html,66e6c422b1af1f7e001bb277d73f30b8268a30f7faa7ccc2276cf3cfa1e8930a,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-complaints-processes,Complaints processes | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-complaints-processes/current.html,22633bcce64532a741ff64d90118052485c0d605cab2f207397051d2b0ff0fca,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-diversity-and-equity,Diversity and equity | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-diversity-and-equity/current.html,db2f5f375918c38fb2d8cd6b3aa01b34abc3bb5bdcfeaa1f9086df42eeadd525,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-family-engagement,Engaging with families about child safety | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-family-engagement/current.html,0f1f3f7d724aa7c3f7bae68db0f2b3f42b75fe7bf3fdef6dec1e39274281c2fd,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-implementation-child-safety-practices,Implementing child safe practices | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-implementation-child-safety-practices/current.html,afce1d431a85a77bc5c30e436ef60df6efe0860a51f114c1e8c0b45e0074535f,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-review-child-safety-practices,Reviewing child safety practices | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-review-child-safety-practices/current.html,7326425ef53c4c776d338204cac8d3020c46dccf5498ddeaf19c47a833c6d690,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-services-suitable-staff-and-volunteers,Suitable staff and volunteers | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-services-suitable-staff-and-volunteers/current.html,8ceb1be3384b6aa13c7922e91233ba9eba5db489e42e51cf3a36e0f161be5dbd,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-teacher-professional-standards-and-supports,Early childhood teacher professional standards and supports | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-teacher-professional-standards-and-supports/current.html,07f3a95a87758676cd64c2a044d97d6995aa57cd1d43e57346bd46108bb6f8d2,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-teachers-and-educators-expression-interest-data-collection-statement,Early childhood teachers and educators expression of interest - Data Collection Statement | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-teachers-and-educators-expression-interest-data-collection-statement/current.html,96dbd058d61eb283a75f496502ba01299a2bc107391a3d7e483d7e9cdcc4b3d7,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-tertiary-partnerships-program,Early Childhood Tertiary Partnerships program | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-tertiary-partnerships-program/current.html,126f30146160436890f51fc871e1573227ffb6a29c47feb805d04f4eb2e8fe91,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update,Early Childhood Update | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update/current.html,b8e3c66212fc5e7382bc62f77cf85dcd0ad13ba0cbb02de2b01110b520618220,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024,Early Childhood Update - April 2024 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/current.html,b0790ec7a42d3377935a88a22a20b1e35f030b3c2da92cfb4a0fd39cc0e61b9c,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/community-outreach-initiative-success,Community outreach initiative success | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/community-outreach-initiative-success/current.html,38735ea51210b1453c758fb255a4e0ce078dcd202c1d4f08dbbfdecacea21b7d,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/cultural-diversity-week-and-talking-enrolments-ahead-next-year,Cultural Diversity Week and talking enrolments ahead of next year | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/cultural-diversity-week-and-talking-enrolments-ahead-next-year/current.html,d5b6b27f0aa5defad6b83fd3fa9e50a923f191f5af598c861b1b70e432e35e2e,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/early-years-assessment-and-learning-tool-update,Early Years Assessment and Learning Tool update | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/early-years-assessment-and-learning-tool-update/current.html,ab0a02ccb4b46b235662e2eb5f90b57d261f69d229896b1d64bd61c0eddc58a8,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/expanded-interpreting-and-translation-services,Expanded interpreting and translation services | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/expanded-interpreting-and-translation-services/current.html,9e74f221e30d62d99c6647186cd6916a6ea248154c3b541623f45c35dce246b3,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/foundation-prep-2025-enrolments-open-term-2-2024,"Foundation (Prep) 2025 enrolments open in Term 2, 2024 | vic.gov.au",archive/gov/vic-gov/pages/early-childhood-update-april-2024/foundation-prep-2025-enrolments-open-term-2-2024/current.html,0fe9e623e10ddad002f924dd32aa26b9044351a9aaa2fb87f284e64b068c2b4b,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/national-workforce-census,National Workforce Census | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/national-workforce-census/current.html,826168d41252e64845848f7da456ed9a76b3127cd1a8dad5b5380054f8f6ae86,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/new-translated-child-information-sharing-scheme-resources,New translated Child Information Sharing Scheme resources | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/new-translated-child-information-sharing-scheme-resources/current.html,fef69b872eab1123037301e365bab1c928d22c99a72e4fa693fbe9930c8a7c36,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/premiers-reading-challenge-2024,Premiers’ Reading Challenge 2024 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/premiers-reading-challenge-2024/current.html,21b2b9ee1dcd91ea020ec279a68299627abf839660f8176aebbc0aea67349798,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/resources-support-cultural-safety-koorie-children-and-families,Resources to support cultural safety for Koorie children and families | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/resources-support-cultural-safety-koorie-children-and-families/current.html,2af2123a5c96da9a09c298ec42736aeffbb6aeebacc33436a9ba9fc1c6f7b620,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/respectful-relationships-program-early-childhood-educators,Respectful Relationships program for early childhood educators | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/respectful-relationships-program-early-childhood-educators/current.html,493ee4b1bb72eff881cdb54425816c7d7975397ea5de5fc43b639c3c3a58d944,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/share-your-inspiring-early-childhood-education-stories,Share your inspiring early childhood education stories | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/share-your-inspiring-early-childhood-education-stories/current.html,c8f07817bc3e48c07f8e98730f06a2e9e4e90c5c12250924b8c2c79ffeae11a7,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2024/toy-library-grants-program-recipients-announced,Toy Library Grants Program recipients announced | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2024/toy-library-grants-program-recipients-announced/current.html,82acc52c9f06d3a0ac00da7b0013319bc0cd44ca0972ef6b13d6414e1ea369fe,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025,Early Childhood Update - April 2025 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2025/current.html,31ac4f1ad2d671a1a0d1d24ac94d5f2379f1e6a4db9abe441fa686f9f22cae37,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/best-start-best-life-evening-leadership-series,"Best Start, Best Life Evening Leadership Series | vic.gov.au",archive/gov/vic-gov/pages/early-childhood-update-april-2025/best-start-best-life-evening-leadership-series/current.html,6f03594e18b65cafa8434f033ee52b3e6df05d5a6d8545d10ce13f9c3861603a,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/disability-inclusion-research-kindergartens-project,Disability inclusion research in kindergartens project | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2025/disability-inclusion-research-kindergartens-project/current.html,c35d70c3c03f5ad1f5068f0219309ed858f4cefa185cfa54da2ecc64cd2f553f,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/educational-leaders-conference-march,Leaders conference explores brain development and the criticality of the early years | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2025/educational-leaders-conference-march/current.html,1a643751568b0b30980de456bd4d0ebf53f171c31ff6d125da086664a4ce33b9,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/empowering-first-nations-voices-early-childhood-education,Empowering First Nations voices in early childhood education | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2025/empowering-first-nations-voices-early-childhood-education/current.html,fced40cf1a68902bcd66fc0ca33828dbb6f66c2b9eeeac44a7720977cb30b85a,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/foundation-prep-2026-enrolments-open-term-2-2025,"Foundation (Prep) 2026 enrolments open in Term 2, 2025 | vic.gov.au",archive/gov/vic-gov/pages/early-childhood-update-april-2025/foundation-prep-2026-enrolments-open-term-2-2025/current.html,1490066ee1cf34ada564a03de0e6d0521d24aa1e9ecd57e3399bc0d45b192357,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/next-steps-using-arrival,Next steps for using Arrival | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2025/next-steps-using-arrival/current.html,a938f96fa4a953035a017d80f0306d90e9cf27fd44e595cd3543b1dda726deef,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/promoting-2026-kindergarten-enrolments,Promoting 2026 kindergarten enrolments | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2025/promoting-2026-kindergarten-enrolments/current.html,acc0c7da866daad474df3585c79cb1ac1cb286bb3db0af5a5811280d85bf9969,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/promoting-benefits-kindergarten-ahead-2026-enrolment-period,Promoting the benefits of kindergarten ahead of the 2026 enrolment period | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2025/promoting-benefits-kindergarten-ahead-2026-enrolment-period/current.html,3edbfc19a38f478e5e2ebf70f279eed8fee234393ff8f6731583dcdbc6599942,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/respectful-relationships-professional-learning-early-childhood-educators,Respectful Relationships professional learning for early childhood educators | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2025/respectful-relationships-professional-learning-early-childhood-educators/current.html,38f971402405f5d7b32f3fea6c27ff1707a02af0c8a63c86df26ccdeb49d9e46,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/strengthening-leadership-skills,Strengthening leadership skills | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2025/strengthening-leadership-skills/current.html,88315d5d5177b89929e795d1e5ca6b01c6999ee376bef9ee11b9a2921f29ac0f,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2025/supports-early-childhood-workforce,Supports for the early childhood workforce | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2025/supports-early-childhood-workforce/current.html,94b887739457293a75c099b4b4137b66399958bfb47a1e8c7c27f5dfc491bf58,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2026,Early Childhood Update - April 2026 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2026/current.html,b36e9cb5a4157e4367c8972174131546442d798fabef32ad76e4b4c99077e988,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2026/2026-victorian-protecting-children-awards,2026 Victorian Protecting Children Awards | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2026/2026-victorian-protecting-children-awards/current.html,9677d6e45b75e51e8381ab6d40147d726f24cd185df83ce90b04be53195e7a7e,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2026/annual-confirmation-closes-soon,Annual confirmation closes soon | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2026/annual-confirmation-closes-soon/current.html,896e481561f4e1482afb312b4d00dc473c6a3143f5561b2db0c5256b23f5c015,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2026/be-part-premiers-reading-challenge-2026,Be part of the Premiers’ Reading Challenge 2026 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2026/be-part-premiers-reading-challenge-2026/current.html,29655a4689444b1ba77c9ff27b6900667129c84c0a4ae4ed77768fb58dcabce8,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2026/effective-mentoring-program-experienced-teachers,Effective Mentoring Program for experienced teachers | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2026/effective-mentoring-program-experienced-teachers/current.html,7aab681df30758e2eb3bb3d084d3f2914f533a0bb060f7915d97f6bea37c8862,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2026/foundation-prep-2027-enrolments-open-term-2-2026,"Foundation (Prep) 2027 enrolments open in Term 2, 2026 | vic.gov.au",archive/gov/vic-gov/pages/early-childhood-update-april-2026/foundation-prep-2027-enrolments-open-term-2-2026/current.html,970d854ad904ab1730bf6613baf3205886575d5411105beb5c2adb0cfbcf238e,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2026/preparing-for-the-2027-enrolment-period,Preparing for the 2027 enrolment period | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2026/preparing-for-the-2027-enrolment-period/current.html,ee965fbfdcc9abae2f2b18a0362e5934201ac48e2d09c211a8c7bc1f089bb77b,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2026/supporting-children-living-out-home-care,Supporting children living in out-of-home care | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2026/supporting-children-living-out-home-care/current.html,507cf2effe63bfed26b07f0802071eed5535376ef8143b4fcf08f97dac742953,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2026/transition-early-childhood-jobs-website,Transition from the Early Childhood Jobs website | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2026/transition-early-childhood-jobs-website/current.html,db17d8c05f4e8f6261eb22d3cad4ec15d41e4e8236a2efa7610bad4ca836aa0f,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-april-2026/visiting-our-2027-pre-prep-communities,Visiting our 2027 Pre-Prep communities | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-april-2026/visiting-our-2027-pre-prep-communities/current.html,aed19c515e11e56bd72f744c0a3fce6bb4be453885ffe8728e676e0a944c2090,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024,Early Childhood Update - August 2024 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/current.html,2991f3c0a35cd0292b3a8a06cff142bc23fd2bc04babb74be49849bb72e36b5d,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/apply-2024-bush-kinder-grants-program,Apply for the 2024 Bush Kinder Grants Program | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/apply-2024-bush-kinder-grants-program/current.html,5ef4c7262dd6583f578009e2084e4c5181b51d6f9f72dd758a6763d9bc257ced,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/building-blocks-grants-open-applications,Building Blocks grants open for applications | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/building-blocks-grants-open-applications/current.html,8536a74beff465d52db83a0f8c46709ca4746f2d35e0d823388a14249acc3f38,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/celebrate-early-childhood-educators-day,Celebrate Early Childhood Educators’ Day | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/celebrate-early-childhood-educators-day/current.html,44bc06e0f862d40ff41a8ccfc36135e0f4630a6af1194593a8ea8baf5d2f95de,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/celebrating-national-aboriginal-and-torres-strait-islander-childrens-day,Celebrating National Aboriginal and Torres Strait Islander Children’s Day | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/celebrating-national-aboriginal-and-torres-strait-islander-childrens-day/current.html,8b4cf3434fd6076404584ab61c9e051160a000029b93a5a71f2fd62abc962159,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/disability-inclusion-research-kindergartens,Disability inclusion research in kindergartens | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/disability-inclusion-research-kindergartens/current.html,a3f7094f8c6c41121e6546837f478926337f79cfee70a471421167b236a0ee0c,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/helping-teachers-and-educators-return-sector,Helping teachers and educators return to the sector | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/helping-teachers-and-educators-return-sector/current.html,475b5678dfb9bb6de03c230a1cff612574a632b57722144b74f2c01c9d92b1e1,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/its-time-2024-annual-kindergarten-census,It’s time for the 2024 annual kindergarten census | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/its-time-2024-annual-kindergarten-census/current.html,aa47e53bdc05c72ba7f7205b97fdde675b3d23e1a2487fa5a4d5e4819436d003,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/new-code-keep-children-safe-digital-age,New code to keep children safe in digital age | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/new-code-keep-children-safe-digital-age/current.html,428047b0cecb9fd3892fe05eab4a725602e87b7b879e393d396096bcf6805d4f,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/new-factsheet-captures-evidence-behind-2-years-quality-early-learning,New factsheet captures the evidence behind 2 years of quality early learning | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/new-factsheet-captures-evidence-behind-2-years-quality-early-learning/current.html,43187d58219c27aff1df7f552f33b5ef21f1d154a65bc4b2d052885548609e2a,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/new-system-reporting-kindergarten-data,New system for reporting kindergarten data | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/new-system-reporting-kindergarten-data/current.html,5b3c8f476c3b5c8517bd022acecfdc7d35d25c58a2d1404004de996235353d19,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/reflecting-naidoc-week,Reflecting on NAIDOC Week | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/reflecting-naidoc-week/current.html,473552bd27946e58941b40e99905602a81dfe4aea3c450b602b5bf9f73f5245a,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2024/using-social-media-promote-free-kinder,Using social media to promote Free Kinder | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2024/using-social-media-promote-free-kinder/current.html,bacce64dbab2f32bf1a6bbf2bf68f51d2c195b09be2bef154d03de916b10a25b,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025,Early Childhood Update - August 2025 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/current.html,732f59818254389f91c31732803e6773f13efa3c74703aea331151b594367b5d,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/2025-annual-kindergarten-census,2025 Annual Kindergarten Census | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/2025-annual-kindergarten-census/current.html,9612dce1d6cdc527de9a58bcea8cbd043bbdd70c146e9cc5b77e5cfe1ffc2f77,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/applications-open-for-building-blocks-inclusion-grants,Applications open for Building Blocks Inclusion grants | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/applications-open-for-building-blocks-inclusion-grants/current.html,f575a70af3124ab3dd63f438d60c830afc5f82e26b3fe232bdb6010fcf7eaaa4,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/collection-of-surplus-kinder-kits,Collection of surplus Kinder Kits | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/collection-of-surplus-kinder-kits/current.html,9927549c13d2aad3a875953df7d24ac91ebf54bceded108c63f810f5d8e70fd0,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/early-childhood-education-and-care-connect-workforce-and-wellbeing-forum,Early Childhood Education and Care Connect+ Workforce and Wellbeing Forum | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/early-childhood-education-and-care-connect-workforce-and-wellbeing-forum/current.html,6527c2cd3dc3986c4ac8af4a644195aba1c8269894af7d7c964387dcd7ad46f9,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/early-childhood-educators-day,Early Childhood Educators' Day | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/early-childhood-educators-day/current.html,cfdddbe88860b47d0961fdb1ae79a3dcbb6ca3254edebd2c44b4a67c20eb92a6,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/early-childhood-workforce-register,Early Childhood Workforce Register | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/early-childhood-workforce-register/current.html,6ffbb792fbe2ec1458f2bec46bb08789688c682d23a206c72c941de207aee0f1,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
